id,agent_type,o_zone_id,d_zone_id,o_zone_name,d_zone_name,o_node_id,d_node_id,path_node_seq,path_link_seq,b_generated,b_complete_trip,geometry,departure_time
11203,v,80,2,I0,A2,3082,339,[],[],False,False,"LINESTRING(-111.9402295 33.417102, -111.9363395 33.432)",0727
11204,v,80,3,I0,A3,3085,1418,[],[],False,False,"LINESTRING(-111.9402335 33.4165545, -111.9336781 33.4317073)",0704
11205,v,80,4,I0,A4,3080,2881,[],[],False,False,"LINESTRING(-111.9402575 33.417273, -111.932407 33.430217)",0744
11206,v,80,5,I0,A5,3082,1421,[],[],False,False,"LINESTRING(-111.9402295 33.417102, -111.9301153 33.4305799)",0715
11207,v,80,6,I0,A6,2200,1,[],[],False,False,"LINESTRING(-111.9397854 33.4176201, -111.9262851 33.432)",0747
11211,v,80,10,I0,B0,577,677,[],[],False,False,"LINESTRING(-111.9398348 33.4170325, -111.9399845 33.4292269)",0800
11212,v,80,11,I0,B1,3083,2237,[],[],False,False,"LINESTRING(-111.9402605 33.4168995, -111.9383729 33.4300182)",0702
11214,v,80,13,I0,B3,263,1180,[],[],False,False,"LINESTRING(-111.9393745 33.4163796, -111.9335654 33.4291417)",0733
11215,v,80,14,I0,B4,3080,792,[],[],False,False,"LINESTRING(-111.9402575 33.417273, -111.931351 33.428931)",0755
11216,v,80,15,I0,B5,3082,981,[],[],False,False,"LINESTRING(-111.9402295 33.417102, -111.9283624 33.4286857)",0717
11217,v,80,16,I0,B6,3081,1482,[],[],False,False,"LINESTRING(-111.9403252 33.4174795, -111.9276481 33.4300117)",0728
11221,v,80,20,I0,C0,262,40,[],[],False,False,"LINESTRING(-111.9396151 33.4173772, -111.939526 33.4273825)",0720
11222,v,80,21,I0,C1,1556,516,[],[],False,False,"LINESTRING(-111.9397821 33.4173763, -111.9377977 33.4284284)",0751
11223,v,80,22,I0,C2,3084,2802,[],[],False,False,"LINESTRING(-111.940267 33.4167605, -111.9353208 33.4273597)",0716
11224,v,80,23,I0,C3,2340,1137,[],[],False,False,"LINESTRING(-111.9397822 33.4175023, -111.9337163 33.4280758)",0744
11225,v,80,24,I0,C4,3086,3260,[],[],False,False,"LINESTRING(-111.9402648 33.4163791, -111.9317596 33.4278527)",0752
11226,v,80,25,I0,C5,422,1157,[],[],False,False,"LINESTRING(-111.939492 33.4160741, -111.9294825 33.4276521)",0731
11227,v,80,26,I0,C6,146,753,[],[],False,False,"LINESTRING(-111.9401043 33.4176268, -111.9263688 33.4275117)",0712
11231,v,80,30,I0,D0,261,3132,[],[],False,False,"LINESTRING(-111.9396173 33.4174516, -111.940285 33.4265429)",0714
11232,v,80,31,I0,D1,648,3305,[],[],False,False,"LINESTRING(-111.9398489 33.4177038, -111.9388594 33.4264352)",0743
11233,v,80,32,I0,D2,420,1522,[],[],False,False,"LINESTRING(-111.9398439 33.4174549, -111.9347673 33.4255796)",0715
11234,v,80,33,I0,D3,114,1518,[],[],False,False,"LINESTRING(-111.939981 33.4162084, -111.9335181 33.4250765)",0740
11235,v,80,34,I0,D4,627,172,[],[],False,False,"LINESTRING(-111.9400226 33.4174248, -111.9304942 33.4250767)",0728
11236,v,80,35,I0,D5,263,1472,[],[],False,False,"LINESTRING(-111.9393745 33.4163796, -111.9291316 33.4249256)",0732
11237,v,80,36,I0,D6,115,775,[],[],False,False,"LINESTRING(-111.9403 33.4162033, -111.926379 33.4250061)",0726
11241,v,80,40,I0,E0,145,665,[],[],False,False,"LINESTRING(-111.9400253 33.4176249, -111.939969 33.4240329)",0753
11242,v,80,41,I0,E1,2340,1899,[],[],False,False,"LINESTRING(-111.9397822 33.4175023, -111.9391309 33.4230802)",0733
11243,v,80,42,I0,E2,654,373,[],[],False,False,"LINESTRING(-111.9400255 33.4177061, -111.936664 33.4233219)",0749
11244,v,80,43,I0,E3,146,3035,[],[],False,False,"LINESTRING(-111.9401043 33.4176268, -111.9333424 33.4233763)",0732
11245,v,80,44,I0,E4,247,1705,[],[],False,False,"LINESTRING(-111.9393584 33.4168899, -111.930319 33.4244362)",0711
11246,v,80,45,I0,E5,260,164,[],[],False,False,"LINESTRING(-111.9396414 33.4176196, -111.9291505 33.4248141)",0703
11247,v,80,46,I0,E6,3080,473,[],[],False,False,"LINESTRING(-111.9402575 33.417273, -111.9262235 33.4245838)",0748
11251,v,80,50,I0,F0,3083,838,[],[],False,False,"LINESTRING(-111.9402605 33.4168995, -111.9398538 33.4218932)",0722
11252,v,80,51,I0,F1,147,3073,[],[],False,False,"LINESTRING(-111.9403 33.4176277, -111.9374517 33.4229246)",0745
11253,v,80,52,I0,F2,1561,39,[],[],False,False,"LINESTRING(-111.9396665 33.4177037, -111.934969 33.4219161)",0749
11254,v,80,53,I0,F3,1556,2114,[],[],False,False,"LINESTRING(-111.9397821 33.4173763, -111.9339885 33.4219235)",0713
11255,v,80,54,I0,F4,247,1011,[],[],False,False,"LINESTRING(-111.9393584 33.4168899, -111.9315467 33.4226676)",0714
11256,v,80,55,I0,F5,147,1264,[],[],False,False,"LINESTRING(-111.9403 33.4176277, -111.9287954 33.4219231)",0708
11261,v,80,60,I0,G0,421,1991,[],[],False,False,"LINESTRING(-111.9394362 33.4159978, -111.9402126 33.4209187)",0733
11262,v,80,61,I0,G1,262,98,[],[],False,False,"LINESTRING(-111.9396151 33.4173772, -111.9381248 33.4202238)",0746
11263,v,80,62,I0,G2,1556,2525,[],[],False,False,"LINESTRING(-111.9397821 33.4173763, -111.9353945 33.4196899)",0703
11264,v,80,63,I0,G3,261,935,[],[],False,False,"LINESTRING(-111.9396173 33.4174516, -111.9343596 33.4211443)",0708
11265,v,80,64,I0,G4,420,2384,[],[],False,False,"LINESTRING(-111.9398439 33.4174549, -111.9316808 33.420462)",0734
11266,v,80,65,I0,G5,577,2462,[],[],False,False,"LINESTRING(-111.9398348 33.4170325, -111.9288118 33.4211358)",0730
11267,v,80,66,I0,G6,263,461,[],[],False,False,"LINESTRING(-111.9393745 33.4163796, -111.9268118 33.4203601)",0736
11271,v,80,70,I0,H0,422,643,[],[],False,False,"LINESTRING(-111.939492 33.4160741, -111.9398559 33.4191444)",0723
11272,v,80,71,I0,H1,422,89,[],[],False,False,"LINESTRING(-111.939492 33.4160741, -111.9385248 33.4190744)",0703
11273,v,80,72,I0,H2,2200,2419,[],[],False,False,"LINESTRING(-111.9397854 33.4176201, -111.9350034 33.4190205)",0758
11274,v,80,73,I0,H3,3080,925,[],[],False,False,"LINESTRING(-111.9402575 33.417273, -111.9340561 33.4192653)",0724
11275,v,80,74,I0,H4,247,1262,[],[],False,False,"LINESTRING(-111.9393584 33.4168899, -111.9312382 33.4187101)",0742
11276,v,80,75,I0,H5,654,1447,[],[],False,False,"LINESTRING(-111.9400255 33.4177061, -111.9279714 33.4184546)",0724
11277,v,80,76,I0,H6,2336,1047,[],[],False,False,"LINESTRING(-111.9396597 33.4175424, -111.9276049 33.4191502)",0750
11281,v,80,80,I0,I0,1561,2340,[],[],False,False,"LINESTRING(-111.9396665 33.4177037, -111.9397822 33.4175023)",0715
11282,v,80,81,I0,I1,3081,258,[],[],False,False,"LINESTRING(-111.9403252 33.4174795, -111.9382212 33.4176353)",0707
11283,v,80,82,I0,I2,1571,1586,[],[],False,False,"LINESTRING(-111.9393849 33.4160456, -111.9367853 33.4176173)",0737
11284,v,80,83,I0,I3,2178,1358,[],[],False,False,"LINESTRING(-111.9397819 33.4174542, -111.933769 33.4167577)",0726
11285,v,80,84,I0,I4,261,3118,[],[],False,False,"LINESTRING(-111.9396173 33.4174516, -111.93142 33.4166543)",0725
11286,v,80,85,I0,I5,628,2505,[],[],False,False,"LINESTRING(-111.9399489 33.4167178, -111.9290045 33.4161065)",0742
11287,v,80,86,I0,I6,2335,1766,[],[],False,False,"LINESTRING(-111.9397837 33.4175697, -111.9261417 33.416833)",0752
11291,v,80,90,I0,J0,260,597,[],[],False,False,"LINESTRING(-111.9396414 33.4176196, -111.9399169 33.4151943)",0726
11292,v,80,91,I0,J1,3080,2967,[],[],False,False,"LINESTRING(-111.9402575 33.417273, -111.9379919 33.4156168)",0735
11293,v,80,92,I0,J2,419,589,[],[],False,False,"LINESTRING(-111.9400241 33.4174558, -111.9349567 33.4155062)",0745
11295,v,80,94,I0,J4,2340,2397,[],[],False,False,"LINESTRING(-111.9397822 33.4175023, -111.9308082 33.415306)",0726
11296,v,80,95,I0,J5,1571,2834,[],[],False,False,"LINESTRING(-111.9393849 33.4160456, -111.9286628 33.4151197)",0753
11297,v,80,96,I0,J6,1556,614,[],[],False,False,"LINESTRING(-111.9397821 33.4173763, -111.9261 33.4148302)",0740
11342,v,81,1,I1,A1,315,1978,[],[],False,False,"LINESTRING(-111.938628 33.4161762, -111.9380242 33.4314991)",0732
11343,v,81,2,I1,A2,3067,3050,[],[],False,False,"LINESTRING(-111.93897 33.4175478, -111.9354762 33.4311454)",0754
11344,v,81,3,I1,A3,2346,345,[],[],False,False,"LINESTRING(-111.9390255 33.4176665, -111.9325495 33.4311571)",0758
11345,v,81,4,I1,A4,319,1420,[],[],False,False,"LINESTRING(-111.9375193 33.4167578, -111.9322665 33.4312043)",0716
11346,v,81,5,I1,A5,259,1421,[],[],False,False,"LINESTRING(-111.9390243 33.4176262, -111.9301153 33.4305799)",0703
11347,v,81,6,I1,A6,259,1713,[],[],False,False,"LINESTRING(-111.9390243 33.4176262, -111.9264255 33.432)",0726
11350,v,81,9,I1,A9,975,3008,[],[],False,False,"LINESTRING(-111.9380711 33.4177142, -111.9186286 33.431419)",0734
11351,v,81,10,I1,B0,1589,1893,[],[],False,False,"LINESTRING(-111.9378538 33.4177168, -111.9398902 33.4284948)",0800
11352,v,81,11,I1,B1,323,1476,[],[],False,False,"LINESTRING(-111.9381102 33.4167851, -111.9388059 33.4296358)",0741
11353,v,81,12,I1,B2,2812,150,[],[],False,False,"LINESTRING(-111.937268 33.416942, -111.9349285 33.4300573)",0704
11354,v,81,13,I1,B3,2344,731,[],[],False,False,"LINESTRING(-111.9372474 33.4176167, -111.9345889 33.429813)",0725
11355,v,81,14,I1,B4,281,833,[],[],False,False,"LINESTRING(-111.9384512 33.4169107, -111.9307178 33.4289677)",0800
11356,v,81,15,I1,B5,1588,1630,[],[],False,False,"LINESTRING(-111.9376529 33.4177198, -111.9282374 33.4296457)",0726
11357,v,81,16,I1,B6,2337,1482,[],[],False,False,"LINESTRING(-111.9390243 33.417547, -111.9276481 33.4300117)",0715
11361,v,81,20,I1,C0,1557,42,[],[],False,False,"LINESTRING(-111.938211 33.4173978, -111.9398571 33.4273837)",0704
11362,v,81,21,I1,C1,331,228,[],[],False,False,"LINESTRING(-111.9381365 33.4174648, -111.9371148 33.4271402)",0800
11363,v,81,22,I1,C2,354,2407,[],[],False,False,"LINESTRING(-111.937227 33.4159675, -111.9356146 33.4272397)",0755
11364,v,81,23,I1,C3,2970,1961,[],[],False,False,"LINESTRING(-111.937261 33.4162483, -111.9329057 33.4282602)",0751
11365,v,81,24,I1,C4,2812,1173,[],[],False,False,"LINESTRING(-111.937268 33.416942, -111.930963 33.4282958)",0728
11366,v,81,25,I1,C5,332,1156,[],[],False,False,"LINESTRING(-111.938138 33.4175539, -111.9294828 33.4274878)",0706
11367,v,81,26,I1,C6,1557,474,[],[],False,False,"LINESTRING(-111.938211 33.4173978, -111.9262149 33.4275095)",0706
11371,v,81,30,I1,D0,2971,2853,[],[],False,False,"LINESTRING(-111.9380352 33.4168938, -111.939645 33.4257683)",0720
11372,v,81,31,I1,D1,281,2685,[],[],False,False,"LINESTRING(-111.9384512 33.4169107, -111.937563 33.4261912)",0733
11373,v,81,32,I1,D2,315,2048,[],[],False,False,"LINESTRING(-111.938628 33.4161762, -111.9365534 33.4256182)",0717
11374,v,81,33,I1,D3,2339,506,[],[],False,False,"LINESTRING(-111.9372464 33.4175633, -111.9345912 33.4255005)",0746
11375,v,81,34,I1,D4,2338,2577,[],[],False,False,"LINESTRING(-111.9376537 33.4175588, -111.9318947 33.4256788)",0731
11376,v,81,35,I1,D5,320,897,[],[],False,False,"LINESTRING(-111.9374287 33.4166856, -111.9278467 33.4251994)",0719
11377,v,81,36,I1,D6,323,775,[],[],False,False,"LINESTRING(-111.9381102 33.4167851, -111.926379 33.4250061)",0748
11381,v,81,40,I1,E0,2750,820,[],[],False,False,"LINESTRING(-111.9388856 33.4169257, -111.9401735 33.4231999)",0716
11382,v,81,41,I1,E1,280,3256,[],[],False,False,"LINESTRING(-111.9384741 33.4169744, -111.9390246 33.4232814)",0744
11383,v,81,42,I1,E2,2750,3253,[],[],False,False,"LINESTRING(-111.9388856 33.4169257, -111.9356228 33.4240149)",0733
11384,v,81,43,I1,E3,258,1503,[],[],False,False,"LINESTRING(-111.9382212 33.4176353, -111.9336622 33.424307)",0719
11385,v,81,44,I1,E4,2969,1512,[],[],False,False,"LINESTRING(-111.9372275 33.41611, -111.9321434 33.4239735)",0722
11386,v,81,45,I1,E5,326,2901,[],[],False,False,"LINESTRING(-111.9380869 33.4170888, -111.929678 33.4245065)",0720
11387,v,81,46,I1,E6,1567,479,[],[],False,False,"LINESTRING(-111.9382187 33.4175529, -111.9263824 33.4233419)",0729
11391,v,81,50,I1,F0,1568,428,[],[],False,False,"LINESTRING(-111.938215 33.4174644, -111.9399651 33.4229201)",0738
11392,v,81,51,I1,F1,2813,846,[],[],False,False,"LINESTRING(-111.9387815 33.4162661, -111.9389138 33.4219837)",0718
11393,v,81,52,I1,F2,259,1221,[],[],False,False,"LINESTRING(-111.9390243 33.4176262, -111.9350566 33.4217992)",0738
11394,v,81,53,I1,F3,3068,1225,[],[],False,False,"LINESTRING(-111.9375034 33.4175611, -111.933266 33.421815)",0715
11395,v,81,54,I1,F4,280,207,[],[],False,False,"LINESTRING(-111.9384741 33.4169744, -111.930164 33.4230713)",0727
11396,v,81,55,I1,F5,2345,3192,[],[],False,False,"LINESTRING(-111.9376543 33.4176115, -111.9298229 33.4218747)",0734
11397,v,81,56,I1,F6,2964,704,[],[],False,False,"LINESTRING(-111.9386476 33.4164976, -111.9276681 33.4220143)",0740
11401,v,81,60,I1,G0,1563,3089,[],[],False,False,"LINESTRING(-111.9390268 33.4177067, -111.9402575 33.4197885)",0748
11402,v,81,61,I1,G1,331,2701,[],[],False,False,"LINESTRING(-111.9381365 33.4174648, -111.9373392 33.420505)",0730
11403,v,81,62,I1,G2,257,2525,[],[],False,False,"LINESTRING(-111.9381405 33.4176359, -111.9353945 33.4196899)",0720
11404,v,81,63,I1,G3,280,163,[],[],False,False,"LINESTRING(-111.9384741 33.4169744, -111.9327243 33.420497)",0747
11405,v,81,64,I1,G4,279,3264,[],[],False,False,"LINESTRING(-111.938317 33.4164652, -111.9315558 33.4199212)",0707
11406,v,81,65,I1,G5,2812,1922,[],[],False,False,"LINESTRING(-111.937268 33.416942, -111.929106 33.4196681)",0702
11407,v,81,66,I1,G6,975,471,[],[],False,False,"LINESTRING(-111.9380711 33.4177142, -111.926519 33.4202261)",0706
11411,v,81,70,I1,H0,251,646,[],[],False,False,"LINESTRING(-111.9384276 33.4168667, -111.9400382 33.4191362)",0800
11412,v,81,71,I1,H1,2776,976,[],[],False,False,"LINESTRING(-111.9380145 33.4162606, -111.9380744 33.4180515)",0729
11413,v,81,72,I1,H2,2337,929,[],[],False,False,"LINESTRING(-111.9390243 33.417547, -111.9354538 33.41878)",0708
11415,v,81,74,I1,H4,324,1262,[],[],False,False,"LINESTRING(-111.9379041 33.4168421, -111.9312382 33.4187101)",0709
11416,v,81,75,I1,H5,250,3033,[],[],False,False,"LINESTRING(-111.9391043 33.4164654, -111.9295097 33.4185348)",0750
11417,v,81,76,I1,H6,248,2509,[],[],False,False,"LINESTRING(-111.9392675 33.4166373, -111.9261 33.4192584)",0710
11421,v,81,80,I1,I0,2971,568,[],[],False,False,"LINESTRING(-111.9380352 33.4168938, -111.9396045 33.4159562)",0740
11422,v,81,81,I1,I1,249,321,[],[],False,False,"LINESTRING(-111.9392088 33.4165383, -111.9373445 33.4163243)",0725
11423,v,81,82,I1,I2,116,551,[],[],False,False,"LINESTRING(-111.9370673 33.4162376, -111.9348705 33.4170647)",0738
11424,v,81,83,I1,I3,2894,2981,[],[],False,False,"LINESTRING(-111.9389033 33.4174393, -111.9338744 33.4168869)",0732
11425,v,81,84,I1,I4,2346,2803,[],[],False,False,"LINESTRING(-111.9390255 33.4176665, -111.9313959 33.4166673)",0714
11426,v,81,85,I1,I5,320,55,[],[],False,False,"LINESTRING(-111.9374287 33.4166856, -111.9289101 33.4173761)",0759
11427,v,81,86,I1,I6,2426,2078,[],[],False,False,"LINESTRING(-111.9373928 33.4160135, -111.9272849 33.4169621)",0743
11431,v,81,90,I1,J0,276,2099,[],[],False,False,"LINESTRING(-111.9377488 33.4160301, -111.9399085 33.4146357)",0744
11432,v,81,91,I1,J1,321,2731,[],[],False,False,"LINESTRING(-111.9373445 33.4163243, -111.9393115 33.4151778)",0711
11433,v,81,92,I1,J2,323,588,[],[],False,False,"LINESTRING(-111.9381102 33.4167851, -111.9349579 33.4156778)",0724
11434,v,81,93,I1,J3,2347,236,[],[],False,False,"LINESTRING(-111.9390243 33.4175991, -111.9346913 33.4159047)",0740
11435,v,81,94,I1,J4,324,1760,[],[],False,False,"LINESTRING(-111.9379041 33.4168421, -111.9302756 33.4152274)",0718
11436,v,81,95,I1,J5,2894,2507,[],[],False,False,"LINESTRING(-111.9389033 33.4174393, -111.9297703 33.4156977)",0741
11437,v,81,96,I1,J6,1588,615,[],[],False,False,"LINESTRING(-111.9376529 33.4177198, -111.926107 33.4148301)",0702
11481,v,82,0,I2,A0,2435,1822,[],[],False,False,"LINESTRING(-111.9355315 33.4166305, -111.9396731 33.4317205)",0745
11482,v,82,1,I2,A1,1299,1799,[],[],False,False,"LINESTRING(-111.9348462 33.4160691, -111.9390393 33.4305507)",0758
11483,v,82,2,I2,A2,1721,3170,[],[],False,False,"LINESTRING(-111.935367 33.4160574, -111.9366303 33.4314587)",0754
11484,v,82,3,I2,A3,2404,496,[],[],False,False,"LINESTRING(-111.9351181 33.417153, -111.9336739 33.4302638)",0755
11491,v,82,10,I2,B0,1723,430,[],[],False,False,"LINESTRING(-111.9350065 33.4160605, -111.939967 33.4296814)",0742
11492,v,82,11,I2,B1,2425,2232,[],[],False,False,"LINESTRING(-111.9365014 33.4164384, -111.9391876 33.4295431)",0749
11494,v,82,13,I2,B3,2428,1177,[],[],False,False,"LINESTRING(-111.9348477 33.4161554, -111.9335594 33.4286413)",0733
11495,v,82,14,I2,B4,1722,1125,[],[],False,False,"LINESTRING(-111.9350389 33.4160604, -111.9317563 33.4285868)",0749
11496,v,82,15,I2,B5,118,1631,[],[],False,False,"LINESTRING(-111.9367087 33.41621, -111.9284402 33.4296757)",0742
11497,v,82,16,I2,B6,1720,1714,[],[],False,False,"LINESTRING(-111.935768 33.4160552, -111.9264394 33.4298412)",0712
11501,v,82,20,I2,C0,2402,3100,[],[],False,False,"LINESTRING(-111.9350244 33.4165618, -111.9404377 33.4271983)",0738
11502,v,82,21,I2,C1,2430,2304,[],[],False,False,"LINESTRING(-111.9360581 33.4166494, -111.9375815 33.4278529)",0723
11503,v,82,22,I2,C2,3106,227,[],[],False,False,"LINESTRING(-111.9349291 33.4177111, -111.9369011 33.4269596)",0750
11504,v,82,23,I2,C3,307,1959,[],[],False,False,"LINESTRING(-111.9350403 33.4161126, -111.9334964 33.4271725)",0753
11505,v,82,24,I2,C4,2428,1122,[],[],False,False,"LINESTRING(-111.9348477 33.4161554, -111.9313228 33.4284259)",0705
11506,v,82,25,I2,C5,3201,1157,[],[],False,False,"LINESTRING(-111.9360084 33.4165161, -111.9294825 33.4276521)",0728
11507,v,82,26,I2,C6,2401,753,[],[],False,False,"LINESTRING(-111.9350431 33.416377, -111.9263688 33.4275117)",0737
11511,v,82,30,I2,D0,545,575,[],[],False,False,"LINESTRING(-111.935915 33.416661, -111.940079 33.4255092)",0703
11512,v,82,31,I2,D1,273,1850,[],[],False,False,"LINESTRING(-111.9370262 33.4159988, -111.9383027 33.4253559)",0745
11513,v,82,32,I2,D2,80,1831,[],[],False,False,"LINESTRING(-111.9366127 33.4161377, -111.935963 33.4259762)",0730
11514,v,82,33,I2,D3,548,2552,[],[],False,False,"LINESTRING(-111.935695 33.4170415, -111.9328457 33.4248878)",0745
11515,v,82,34,I2,D4,1310,2577,[],[],False,False,"LINESTRING(-111.935042 33.416166, -111.9318947 33.4256788)",0704
11516,v,82,35,I2,D5,1592,902,[],[],False,False,"LINESTRING(-111.9365287 33.417387, -111.9282662 33.4251912)",0735
11517,v,82,36,I2,D6,550,3109,[],[],False,False,"LINESTRING(-111.9350915 33.4170392, -111.9272361 33.425273)",0702
11521,v,82,40,I2,E0,541,7,[],[],False,False,"LINESTRING(-111.9363044 33.4162388, -111.940071 33.424345)",0704
11522,v,82,41,I2,E1,2805,441,[],[],False,False,"LINESTRING(-111.935749 33.4162784, -111.9386879 33.4243747)",0707
11524,v,82,43,I2,E3,78,2668,[],[],False,False,"LINESTRING(-111.9366156 33.4162727, -111.933809 33.4243634)",0712
11525,v,82,44,I2,E4,273,2548,[],[],False,False,"LINESTRING(-111.9370262 33.4159988, -111.9302616 33.4245172)",0730
11526,v,82,45,I2,E5,1609,1057,[],[],False,False,"LINESTRING(-111.9362448 33.4175919, -111.9290143 33.4244178)",0722
11527,v,82,46,I2,E6,1723,777,[],[],False,False,"LINESTRING(-111.9350065 33.4160605, -111.926381 33.4245047)",0714
11531,v,82,50,I2,F0,1723,838,[],[],False,False,"LINESTRING(-111.9350065 33.4160605, -111.9398538 33.4218932)",0713
11532,v,82,51,I2,F1,2692,1995,[],[],False,False,"LINESTRING(-111.9356318 33.4172214, -111.9388994 33.4223047)",0744
11533,v,82,52,I2,F2,329,37,[],[],False,False,"LINESTRING(-111.9367162 33.4173879, -111.9356538 33.4219104)",0738
11534,v,82,53,I2,F3,1608,974,[],[],False,False,"LINESTRING(-111.9362677 33.4177037, -111.9334236 33.422315)",0715
11535,v,82,54,I2,F4,1300,2951,[],[],False,False,"LINESTRING(-111.9348466 33.4160603, -111.9310101 33.4222572)",0742
11536,v,82,55,I2,F5,3107,3129,[],[],False,False,"LINESTRING(-111.9360131 33.4166035, -111.9286924 33.4215545)",0720
11537,v,82,56,I2,F6,2692,2388,[],[],False,False,"LINESTRING(-111.9356318 33.4172214, -111.9276388 33.4217107)",0755
11541,v,82,60,I2,G0,118,848,[],[],False,False,"LINESTRING(-111.9367087 33.41621, -111.9400517 33.4204157)",0720
11542,v,82,61,I2,G1,1313,2701,[],[],False,False,"LINESTRING(-111.9365076 33.4162504, -111.9373392 33.420505)",0754
11543,v,82,62,I2,G2,3107,2714,[],[],False,False,"LINESTRING(-111.9360131 33.4166035, -111.9361321 33.4201203)",0702
11544,v,82,63,I2,G3,80,2755,[],[],False,False,"LINESTRING(-111.9366127 33.4161377, -111.9339591 33.420566)",0746
11545,v,82,64,I2,G4,1722,1939,[],[],False,False,"LINESTRING(-111.9350389 33.4160604, -111.931945 33.420309)",0747
11546,v,82,65,I2,G5,1718,2462,[],[],False,False,"LINESTRING(-111.9362297 33.41611, -111.9288118 33.4211358)",0754
11547,v,82,66,I2,G6,541,2535,[],[],False,False,"LINESTRING(-111.9363044 33.4162388, -111.9270538 33.4206682)",0740
11551,v,82,70,I2,H0,1610,652,[],[],False,False,"LINESTRING(-111.9361082 33.4173555, -111.9400316 33.4183497)",0753
11552,v,82,71,I2,H1,552,2330,[],[],False,False,"LINESTRING(-111.9350697 33.4169656, -111.9391914 33.4186878)",0704
11553,v,82,72,I2,H2,117,2441,[],[],False,False,"LINESTRING(-111.9370018 33.4162264, -111.9349681 33.4185255)",0746
11554,v,82,73,I2,H3,2988,1297,[],[],False,False,"LINESTRING(-111.9349543 33.4164358, -111.9327074 33.4184265)",0732
11555,v,82,74,I2,H4,304,2742,[],[],False,False,"LINESTRING(-111.936507 33.4161976, -111.9322164 33.4193329)",0747
11556,v,82,75,I2,H5,546,2729,[],[],False,False,"LINESTRING(-111.9359153 33.4163809, -111.9294442 33.4178196)",0709
11557,v,82,76,I2,H6,76,1043,[],[],False,False,"LINESTRING(-111.9366283 33.4173869, -111.9271616 33.4190077)",0800
11561,v,82,80,I2,I0,80,628,[],[],False,False,"LINESTRING(-111.9366127 33.4161377, -111.9399489 33.4167178)",0723
11562,v,82,81,I2,I1,543,314,[],[],False,False,"LINESTRING(-111.9352509 33.4162656, -111.937383 33.4161847)",0750
11563,v,82,82,I2,I2,2690,304,[],[],False,False,"LINESTRING(-111.9355309 33.4164934, -111.936507 33.4161976)",0746
11564,v,82,83,I2,I3,2975,2979,[],[],False,False,"LINESTRING(-111.9354675 33.4168505, -111.9340853 33.4171288)",0714
11565,v,82,84,I2,I4,543,2911,[],[],False,False,"LINESTRING(-111.9352509 33.4162656, -111.93195 33.4166738)",0720
11566,v,82,85,I2,I5,587,1763,[],[],False,False,"LINESTRING(-111.9349554 33.4160606, -111.9287595 33.4166413)",0718
11567,v,82,86,I2,I6,546,2079,[],[],False,False,"LINESTRING(-111.9359153 33.4163809, -111.9274073 33.4169628)",0728
11571,v,82,90,I2,J0,2432,183,[],[],False,False,"LINESTRING(-111.9361118 33.416622, -111.9403 33.4147075)",0736
11572,v,82,91,I2,J1,2427,269,[],[],False,False,"LINESTRING(-111.9348595 33.4165621, -111.937561 33.4152208)",0702
11573,v,82,92,I2,J2,1313,1727,[],[],False,False,"LINESTRING(-111.9365076 33.4162504, -111.9357631 33.4152979)",0737
11574,v,82,93,I2,J3,1558,2107,[],[],False,False,"LINESTRING(-111.9367846 33.4174378, -111.9327891 33.4144)",0746
11575,v,82,94,I2,J4,2990,1745,[],[],False,False,"LINESTRING(-111.9349679 33.4162398, -111.9305213 33.41487)",0743
11576,v,82,95,I2,J5,549,3165,[],[],False,False,"LINESTRING(-111.9355286 33.416704, -111.9299519 33.4148374)",0721
11577,v,82,96,I2,J6,555,3143,[],[],False,False,"LINESTRING(-111.9361211 33.4164267, -111.9274141 33.4148591)",0730
11621,v,83,0,I3,A0,2126,1802,[],[],False,False,"LINESTRING(-111.9338448 33.4160024, -111.9395459 33.4316562)",0722
11622,v,83,1,I3,A1,2376,2243,[],[],False,False,"LINESTRING(-111.93269 33.4173629, -111.9376648 33.4305287)",0740
11623,v,83,2,I3,A2,2689,491,[],[],False,False,"LINESTRING(-111.9344966 33.4165642, -111.9349472 33.4316441)",0711
11624,v,83,3,I3,A3,3262,1419,[],[],False,False,"LINESTRING(-111.9324571 33.4160644, -111.9330023 33.431474)",0718
11625,v,83,4,I3,A4,2987,347,[],[],False,False,"LINESTRING(-111.9333251 33.4167541, -111.931868 33.4308819)",0734
11626,v,83,5,I3,A5,2992,1421,[],[],False,False,"LINESTRING(-111.932435 33.41746, -111.9301153 33.4305799)",0723
11631,v,83,10,I3,B0,2355,563,[],[],False,False,"LINESTRING(-111.9326748 33.4161796, -111.940091 33.4296678)",0713
11632,v,83,11,I3,B1,2126,515,[],[],False,False,"LINESTRING(-111.9338448 33.4160024, -111.93888 33.4285351)",0721
11634,v,83,13,I3,B3,2979,1473,[],[],False,False,"LINESTRING(-111.9340853 33.4171288, -111.9347135 33.4297805)",0746
11635,v,83,14,I3,B4,2987,1172,[],[],False,False,"LINESTRING(-111.9333251 33.4167541, -111.9319574 33.4290307)",0742
11636,v,83,15,I3,B5,2356,229,[],[],False,False,"LINESTRING(-111.9325866 33.4162146, -111.9278896 33.4300293)",0744
11637,v,83,16,I3,B6,1363,1714,[],[],False,False,"LINESTRING(-111.9326912 33.4173049, -111.9264394 33.4298412)",0749
11641,v,83,20,I3,C0,2982,3062,[],[],False,False,"LINESTRING(-111.9328084 33.4167226, -111.9399011 33.4271623)",0728
