name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
South Myrtle Avenue,154,5658805,99,98,1,13.53,1,24,1000,residential,6,"LINESTRING (-111.9381226 33.4201018, -111.9381248 33.4202238)",walk;bike,1,0,,
South Myrtle Avenue,155,5658805,99,100,1,15.43,1,24,1000,residential,6,"LINESTRING (-111.9381226 33.4201018, -111.9381211 33.4199626)",walk;bike,1,0,,
South Myrtle Avenue,156,5658805,100,99,1,15.43,1,24,1000,residential,6,"LINESTRING (-111.9381211 33.4199626, -111.9381226 33.4201018)",walk;bike,1,0,,
South Myrtle Avenue,157,5658805,100,101,1,30.85,1,24,1000,residential,6,"LINESTRING (-111.9381211 33.4199626, -111.9381172 33.4196844)",walk;bike,1,0,,
South Myrtle Avenue,158,5658805,101,100,1,30.85,1,24,1000,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381211 33.4199626)",walk;bike,1,0,,
South Myrtle Avenue,159,5658805,101,102,1,61.02,1,24,1000,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381214 33.4191340)",walk;bike,1,0,,
South Myrtle Avenue,160,5658805,102,101,1,61.02,1,24,1000,residential,6,"LINESTRING (-111.9381214 33.4191340, -111.9381172 33.4196844)",walk;bike,1,0,,
South Myrtle Avenue,161,5658805,102,88,1,5.34,1,24,1000,residential,6,"LINESTRING (-111.9381214 33.4191340, -111.9381322 33.4190867)",walk;bike,1,0,,
South Myrtle Avenue,162,5658805,88,102,1,5.34,1,24,1000,residential,6,"LINESTRING (-111.9381322 33.4190867, -111.9381214 33.4191340)",walk;bike,1,0,,
South College Avenue,163,5660964,103,104,1,78.01,1,40,1200,tertiary,5,"LINESTRING (-111.9349858 33.4250908, -111.9349838 33.4248448, -111.9349821 33.4243872)",walk;bike,1,0,,
South College Avenue,164,5660964,104,103,1,78.01,1,40,1200,tertiary,5,"LINESTRING (-111.9349821 33.4243872, -111.9349838 33.4248448, -111.9349858 33.4250908)",walk;bike,1,0,,
South College Avenue,165,5660964,104,19,1,6.04,1,40,1200,tertiary,5,"LINESTRING (-111.9349821 33.4243872, -111.9349819 33.4243327)",walk;bike,1,0,,
South College Avenue,166,5660964,19,104,1,6.04,1,40,1200,tertiary,5,"LINESTRING (-111.9349819 33.4243327, -111.9349821 33.4243872)",walk;bike,1,0,,
South College Avenue,167,5660964,19,105,1,7.2,1,40,1200,tertiary,5,"LINESTRING (-111.9349819 33.4243327, -111.9349810 33.4242678)",walk;bike,1,0,,
South College Avenue,168,5660964,105,19,1,7.2,1,40,1200,tertiary,5,"LINESTRING (-111.9349810 33.4242678, -111.9349819 33.4243327)",walk;bike,1,0,,
South College Avenue,169,5660964,105,106,1,86.01,1,40,1200,tertiary,5,"LINESTRING (-111.9349810 33.4242678, -111.9349897 33.4234920)",walk;bike,1,0,,
South College Avenue,170,5660964,106,105,1,86.01,1,40,1200,tertiary,5,"LINESTRING (-111.9349897 33.4234920, -111.9349810 33.4242678)",walk;bike,1,0,,
South College Avenue,171,5660964,106,107,1,12.42,1,40,1200,tertiary,5,"LINESTRING (-111.9349897 33.4234920, -111.9349904 33.4233800)",walk;bike,1,0,,
South College Avenue,172,5660964,107,106,1,12.42,1,40,1200,tertiary,5,"LINESTRING (-111.9349904 33.4233800, -111.9349897 33.4234920)",walk;bike,1,0,,
South College Avenue,173,5660964,107,108,1,9.2,1,40,1200,tertiary,5,"LINESTRING (-111.9349904 33.4233800, -111.9349911 33.4233422, -111.9349907 33.4232970)",walk;bike,1,0,,
South College Avenue,174,5660964,108,107,1,9.2,1,40,1200,tertiary,5,"LINESTRING (-111.9349907 33.4232970, -111.9349911 33.4233422, -111.9349904 33.4233800)",walk;bike,1,0,,
South College Avenue,175,5660964,108,109,1,10.17,1,40,1200,tertiary,5,"LINESTRING (-111.9349907 33.4232970, -111.9349769 33.4232060)",walk;bike,1,0,,
South College Avenue,176,5660964,109,108,1,10.17,1,40,1200,tertiary,5,"LINESTRING (-111.9349769 33.4232060, -111.9349907 33.4232970)",walk;bike,1,0,,
South College Avenue,177,5660964,109,110,1,5.76,1,40,1200,tertiary,5,"LINESTRING (-111.9349769 33.4232060, -111.9349755 33.4231541)",walk;bike,1,0,,
South College Avenue,178,5660964,110,109,1,5.76,1,40,1200,tertiary,5,"LINESTRING (-111.9349755 33.4231541, -111.9349769 33.4232060)",walk;bike,1,0,,
South College Avenue,179,5660964,110,111,1,60.36,1,40,1200,tertiary,5,"LINESTRING (-111.9349755 33.4231541, -111.9349743 33.4231162, -111.9349706 33.4226097)",walk;bike,1,0,,
South College Avenue,180,5660964,111,110,1,60.36,1,40,1200,tertiary,5,"LINESTRING (-111.9349706 33.4226097, -111.9349743 33.4231162, -111.9349755 33.4231541)",walk;bike,1,0,,
South College Avenue,181,5660964,111,112,1,58.77,1,40,1200,tertiary,5,"LINESTRING (-111.9349706 33.4226097, -111.9349677 33.4220796)",walk;bike,1,0,,
South College Avenue,182,5660964,112,111,1,58.77,1,40,1200,tertiary,5,"LINESTRING (-111.9349677 33.4220796, -111.9349706 33.4226097)",walk;bike,1,0,,
South College Avenue,183,5660964,112,113,1,8.59,1,40,1200,tertiary,5,"LINESTRING (-111.9349677 33.4220796, -111.9349690 33.4220021)",walk;bike,1,0,,
South College Avenue,184,5660964,113,112,1,8.59,1,40,1200,tertiary,5,"LINESTRING (-111.9349690 33.4220021, -111.9349677 33.4220796)",walk;bike,1,0,,
West 12th Street,185,5662409,114,115,1,29.67,1,30,1000,residential,6,"LINESTRING (-111.9399810 33.4162084, -111.9400367 33.4162052, -111.9403000 33.4162033)",walk;bike,1,0,,
West 12th Street,186,5662409,115,114,1,29.67,1,30,1000,residential,6,"LINESTRING (-111.9403000 33.4162033, -111.9400367 33.4162052, -111.9399810 33.4162084)",walk;bike,1,0,,
East Lemon Street,187,5663937,116,117,1,6.22,1,24,800,service,8,"LINESTRING (-111.9370673 33.4162376, -111.9370018 33.4162264)",walk;bike,1,0,,
East Lemon Street,188,5663937,117,116,1,6.22,1,24,800,service,8,"LINESTRING (-111.9370018 33.4162264, -111.9370673 33.4162376)",walk;bike,1,0,,
East Lemon Street,189,5663937,117,118,1,27.31,1,24,800,service,8,"LINESTRING (-111.9370018 33.4162264, -111.9368855 33.4162192, -111.9367488 33.4162120, -111.9367087 33.4162100)",walk;bike,1,0,,
East Lemon Street,190,5663937,118,117,1,27.31,1,24,800,service,8,"LINESTRING (-111.9367087 33.4162100, -111.9367488 33.4162120, -111.9368855 33.4162192, -111.9370018 33.4162264)",walk;bike,1,0,,
East Lemon Street,191,5663937,118,79,1,8.73,1,24,800,service,8,"LINESTRING (-111.9367087 33.4162100, -111.9366150 33.4162050)",walk;bike,1,0,,
East Lemon Street,192,5663937,79,118,1,8.73,1,24,800,service,8,"LINESTRING (-111.9366150 33.4162050, -111.9367087 33.4162100)",walk;bike,1,0,,
East Tyler Street,193,5664425,119,120,1,11.29,1,24,1000,residential,6,"LINESTRING (-111.9289334 33.4202593, -111.9288120 33.4202592)",walk;bike,1,0,,
East Tyler Street,194,5664425,120,119,1,11.29,1,24,1000,residential,6,"LINESTRING (-111.9288120 33.4202592, -111.9289334 33.4202593)",walk;bike,1,0,,
East Tyler Street,195,5664425,120,121,1,73.55,1,24,1000,residential,6,"LINESTRING (-111.9288120 33.4202592, -111.9287742 33.4202597, -111.9281091 33.4202688, -111.9280210 33.4202698)",walk;bike,1,0,,
East Tyler Street,196,5664425,121,120,1,73.55,1,24,1000,residential,6,"LINESTRING (-111.9280210 33.4202698, -111.9281091 33.4202688, -111.9287742 33.4202597, -111.9288120 33.4202592)",walk;bike,1,0,,
East Tyler Street,197,5664425,121,122,1,13.0,1,24,1000,residential,6,"LINESTRING (-111.9280210 33.4202698, -111.9279077 33.4202707, -111.9278824 33.4202775)",walk;bike,1,0,,
East Tyler Street,198,5664425,122,121,1,13.0,1,24,1000,residential,6,"LINESTRING (-111.9278824 33.4202775, -111.9279077 33.4202707, -111.9280210 33.4202698)",walk;bike,1,0,,
East 13th Street,199,5665834,123,22,1,167.81,1,30,1000,residential,6,"LINESTRING (-111.9391660 33.4147167, -111.9390998 33.4147175, -111.9389509 33.4147146, -111.9388947 33.4147102, -111.9388268 33.4147020, -111.9386759 33.4146732, -111.9385770 33.4146636, -111.9384793 33.4146618, -111.9380531 33.4146540, -111.9378899 33.4146534, -111.9376248 33.4146524, -111.9374558 33.4146478, -111.9373669 33.4146466)",walk;bike,0,0,,
West 9th Street,200,5669184,124,125,1,51.21,1,24,1000,residential,6,"LINESTRING (-111.9391522 33.4204981, -111.9392023 33.4204960, -111.9397030 33.4204945)",walk;bike,1,0,,
West 9th Street,201,5669184,125,124,1,51.21,1,24,1000,residential,6,"LINESTRING (-111.9397030 33.4204945, -111.9392023 33.4204960, -111.9391522 33.4204981)",walk;bike,1,0,,
West 9th Street,202,5669184,125,126,1,11.26,1,24,1000,residential,6,"LINESTRING (-111.9397030 33.4204945, -111.9398241 33.4204922)",walk;bike,1,0,,
West 9th Street,203,5669184,126,125,1,11.26,1,24,1000,residential,6,"LINESTRING (-111.9398241 33.4204922, -111.9397030 33.4204945)",walk;bike,1,0,,
West 9th Street,204,5669184,126,127,1,4.87,1,24,1000,residential,6,"LINESTRING (-111.9398241 33.4204922, -111.9398765 33.4204910)",walk;bike,1,0,,
West 9th Street,205,5669184,127,126,1,4.87,1,24,1000,residential,6,"LINESTRING (-111.9398765 33.4204910, -111.9398241 33.4204922)",walk;bike,1,0,,
East 7th Street,206,5670078,128,129,1,8.19,1,40,1000,residential,6,"LINESTRING (-111.9399709 33.4231952, -111.9398828 33.4231969)",walk;bike,1,0,,
East 7th Street,207,5670078,129,128,1,8.19,1,40,1000,residential,6,"LINESTRING (-111.9398828 33.4231969, -111.9399709 33.4231952)",walk;bike,1,0,,
East 7th Street,208,5670078,129,130,1,44.18,1,40,1000,residential,6,"LINESTRING (-111.9398828 33.4231969, -111.9394076 33.4231921)",walk;bike,1,0,,
East 7th Street,209,5670078,130,129,1,44.18,1,40,1000,residential,6,"LINESTRING (-111.9394076 33.4231921, -111.9398828 33.4231969)",walk;bike,1,0,,
East 7th Street,210,5670078,130,131,1,19.46,1,40,1000,residential,6,"LINESTRING (-111.9394076 33.4231921, -111.9391983 33.4231924)",walk;bike,1,0,,
East 7th Street,211,5670078,131,130,1,19.46,1,40,1000,residential,6,"LINESTRING (-111.9391983 33.4231924, -111.9394076 33.4231921)",walk;bike,1,0,,
East 7th Street,212,5670078,131,132,1,5.61,1,40,1000,residential,6,"LINESTRING (-111.9391983 33.4231924, -111.9391380 33.4231925)",walk;bike,1,0,,
East 7th Street,213,5670078,132,131,1,5.61,1,40,1000,residential,6,"LINESTRING (-111.9391380 33.4231925, -111.9391983 33.4231924)",walk;bike,1,0,,
East 7th Street,214,5670078,132,133,1,40.47,1,40,1000,residential,6,"LINESTRING (-111.9391380 33.4231925, -111.9387027 33.4231930)",walk;bike,1,0,,
East 7th Street,215,5670078,133,132,1,40.47,1,40,1000,residential,6,"LINESTRING (-111.9387027 33.4231930, -111.9391380 33.4231925)",walk;bike,1,0,,
East 7th Street,216,5670078,133,134,1,0.99,1,40,1000,residential,6,"LINESTRING (-111.9387027 33.4231930, -111.9386920 33.4231930)",walk;bike,1,0,,
East 7th Street,217,5670078,134,133,1,0.99,1,40,1000,residential,6,"LINESTRING (-111.9386920 33.4231930, -111.9387027 33.4231930)",walk;bike,1,0,,
East 7th Street,218,5670078,134,135,1,48.67,1,40,1000,residential,6,"LINESTRING (-111.9386920 33.4231930, -111.9381685 33.4231955)",walk;bike,1,0,,
East 7th Street,219,5670078,135,134,1,48.67,1,40,1000,residential,6,"LINESTRING (-111.9381685 33.4231955, -111.9386920 33.4231930)",walk;bike,1,0,,
East 7th Street,220,5670078,135,136,1,10.27,1,40,1000,residential,6,"LINESTRING (-111.9381685 33.4231955, -111.9380580 33.4231968)",walk;bike,1,0,,
East 7th Street,221,5670078,136,135,1,10.27,1,40,1000,residential,6,"LINESTRING (-111.9380580 33.4231968, -111.9381685 33.4231955)",walk;bike,1,0,,
East 7th Street,222,5670078,136,137,1,35.06,1,40,1000,residential,6,"LINESTRING (-111.9380580 33.4231968, -111.9376809 33.4231987)",walk;bike,1,0,,
East 7th Street,223,5670078,137,136,1,35.06,1,40,1000,residential,6,"LINESTRING (-111.9376809 33.4231987, -111.9380580 33.4231968)",walk;bike,1,0,,
East 7th Street,224,5670078,137,138,1,61.24,1,40,1000,residential,6,"LINESTRING (-111.9376809 33.4231987, -111.9374296 33.4231985, -111.9370222 33.4232024)",walk;bike,1,0,,
East 7th Street,225,5670078,138,137,1,61.24,1,40,1000,residential,6,"LINESTRING (-111.9370222 33.4232024, -111.9374296 33.4231985, -111.9376809 33.4231987)",walk;bike,1,0,,
East 7th Street,226,5670078,138,139,1,23.78,1,40,1000,residential,6,"LINESTRING (-111.9370222 33.4232024, -111.9367664 33.4232043)",walk;bike,1,0,,
East 7th Street,227,5670078,139,138,1,23.78,1,40,1000,residential,6,"LINESTRING (-111.9367664 33.4232043, -111.9370222 33.4232024)",walk;bike,1,0,,
East 7th Street,228,5670078,139,140,1,9.39,1,40,1000,residential,6,"LINESTRING (-111.9367664 33.4232043, -111.9366654 33.4232048)",walk;bike,1,0,,
East 7th Street,229,5670078,140,139,1,9.39,1,40,1000,residential,6,"LINESTRING (-111.9366654 33.4232048, -111.9367664 33.4232043)",walk;bike,1,0,,
East 7th Street,230,5670078,140,141,1,9.99,1,40,1000,residential,6,"LINESTRING (-111.9366654 33.4232048, -111.9365580 33.4232063)",walk;bike,1,0,,
East 7th Street,231,5670078,141,140,1,9.99,1,40,1000,residential,6,"LINESTRING (-111.9365580 33.4232063, -111.9366654 33.4232048)",walk;bike,1,0,,
East 7th Street,232,5670078,141,142,1,82.54,1,40,1000,residential,6,"LINESTRING (-111.9365580 33.4232063, -111.9356702 33.4232076)",walk;bike,1,0,,
East 7th Street,233,5670078,142,141,1,82.54,1,40,1000,residential,6,"LINESTRING (-111.9356702 33.4232076, -111.9365580 33.4232063)",walk;bike,1,0,,
East 7th Street,234,5670078,142,143,1,18.05,1,40,1000,residential,6,"LINESTRING (-111.9356702 33.4232076, -111.9354760 33.4232079)",walk;bike,1,0,,
East 7th Street,235,5670078,143,142,1,18.05,1,40,1000,residential,6,"LINESTRING (-111.9354760 33.4232079, -111.9356702 33.4232076)",walk;bike,1,0,,
East 7th Street,236,5670078,143,144,1,33.47,1,40,1000,residential,6,"LINESTRING (-111.9354760 33.4232079, -111.9351775 33.4232050, -111.9351531 33.4232048, -111.9351160 33.4232044)",walk;bike,1,0,,
East 7th Street,237,5670078,144,143,1,33.47,1,40,1000,residential,6,"LINESTRING (-111.9351160 33.4232044, -111.9351531 33.4232048, -111.9351775 33.4232050, -111.9354760 33.4232079)",walk;bike,1,0,,
East 7th Street,238,5670078,144,109,1,12.93,1,40,1000,residential,6,"LINESTRING (-111.9351160 33.4232044, -111.9349769 33.4232060)",walk;bike,1,0,,
East 7th Street,239,5670078,109,144,1,12.93,1,40,1000,residential,6,"LINESTRING (-111.9349769 33.4232060, -111.9351160 33.4232044)",walk;bike,1,0,,
West 11th Street,240,5691747,145,146,1,7.35,1,40,1000,residential,6,"LINESTRING (-111.9400253 33.4176249, -111.9401043 33.4176268)",walk;bike,1,0,,
West 11th Street,241,5691747,146,145,1,7.35,1,40,1000,residential,6,"LINESTRING (-111.9401043 33.4176268, -111.9400253 33.4176249)",walk;bike,1,0,,
West 11th Street,242,5691747,146,147,1,18.2,1,40,1000,residential,6,"LINESTRING (-111.9401043 33.4176268, -111.9401446 33.4176277, -111.9403000 33.4176277)",walk;bike,1,0,,
West 11th Street,243,5691747,147,146,1,18.2,1,40,1000,residential,6,"LINESTRING (-111.9403000 33.4176277, -111.9401446 33.4176277, -111.9401043 33.4176268)",walk;bike,1,0,,
East Rio Salado Parkway,244,23617748,148,149,1,165.88,2,56,1600,secondary,4,"LINESTRING (-111.9374150 33.4304040, -111.9373130 33.4304390, -111.9372259 33.4304688, -111.9370459 33.4305056, -111.9368333 33.4305487, -111.9366715 33.4305626, -111.9364650 33.4305639, -111.9362871 33.4305543, -111.9360834 33.4305321, -111.9358756 33.4304867, -111.9356760 33.4304358)",walk;bike,0,0,,
East Rio Salado Parkway,245,23617748,149,150,1,81.4,2,56,1600,secondary,4,"LINESTRING (-111.9356760 33.4304358, -111.9354542 33.4303462, -111.9353103 33.4302796, -111.9351664 33.4302037, -111.9349285 33.4300573)",walk;bike,0,0,,
East Rio Salado Parkway,246,23617748,150,151,1,31.45,2,56,1600,secondary,4,"LINESTRING (-111.9349285 33.4300573, -111.9346717 33.4298726)",walk;bike,0,0,,
,247,28740061,19,152,1,8.93,1,30,800,service,8,"LINESTRING (-111.9349819 33.4243327, -111.9348858 33.4243335)",walk;bike,1,0,,
,248,28740061,152,19,1,8.93,1,30,800,service,8,"LINESTRING (-111.9348858 33.4243335, -111.9349819 33.4243327)",walk;bike,1,0,,
,249,28740061,152,153,1,57.42,1,30,800,service,8,"LINESTRING (-111.9348858 33.4243335, -111.9348568 33.4243338, -111.9348443 33.4243323, -111.9347631 33.4243082, -111.9347419 33.4243052, -111.9342735 33.4243087)",walk;bike,1,0,,
,250,28740061,153,152,1,57.42,1,30,800,service,8,"LINESTRING (-111.9342735 33.4243087, -111.9347419 33.4243052, -111.9347631 33.4243082, -111.9348443 33.4243323, -111.9348568 33.4243338, -111.9348858 33.4243335)",walk;bike,1,0,,
,251,28740061,153,154,1,43.38,1,30,800,service,8,"LINESTRING (-111.9342735 33.4243087, -111.9338069 33.4243121)",walk;bike,1,0,,
,252,28740061,154,153,1,43.38,1,30,800,service,8,"LINESTRING (-111.9338069 33.4243121, -111.9342735 33.4243087)",walk;bike,1,0,,
,253,28740061,154,155,1,5.66,1,30,800,service,8,"LINESTRING (-111.9338069 33.4243121, -111.9337460 33.4243134)",walk;bike,1,0,,
,254,28740061,155,154,1,5.66,1,30,800,service,8,"LINESTRING (-111.9337460 33.4243134, -111.9338069 33.4243121)",walk;bike,1,0,,
Palm Walk,255,28740161,156,157,1,70.55,1,5,800,footway,10,"LINESTRING (-111.9327329 33.4223595, -111.9327326 33.4217232)",walk,0,0,,
Palm Walk,256,28740167,158,159,1,54.83,1,5,800,footway,10,"LINESTRING (-111.9327088 33.4184792, -111.9327140 33.4189737)",walk;bike,0,0,,
Palm Walk,257,28740167,159,160,1,54.07,1,5,800,footway,10,"LINESTRING (-111.9327140 33.4189737, -111.9327207 33.4194614)",walk;bike,0,0,,
Palm Walk,258,28740167,160,161,1,10.24,1,5,800,footway,10,"LINESTRING (-111.9327207 33.4194614, -111.9327207 33.4195538)",walk;bike,0,0,,
Palm Walk,259,28740167,161,162,1,29.26,1,5,800,footway,10,"LINESTRING (-111.9327207 33.4195538, -111.9327234 33.4198177)",walk;bike,0,0,,
Palm Walk,260,28740167,162,163,1,75.31,1,5,800,footway,10,"LINESTRING (-111.9327234 33.4198177, -111.9327216 33.4203017, -111.9327227 33.4204094, -111.9327243 33.4204970)",walk;bike,0,0,,
,261,28740194,59,164,1,8.74,1,30,800,service,8,"LINESTRING (-111.9292440 33.4248062, -111.9291505 33.4248141)",walk;bike,1,0,,
,262,28740194,164,59,1,8.74,1,30,800,service,8,"LINESTRING (-111.9291505 33.4248141, -111.9292440 33.4248062)",walk;bike,1,0,,
,263,28740194,164,165,1,46.32,1,30,800,service,8,"LINESTRING (-111.9291505 33.4248141, -111.9287734 33.4248495, -111.9286547 33.4248525)",walk;bike,1,0,,
,264,28740194,165,164,1,46.32,1,30,800,service,8,"LINESTRING (-111.9286547 33.4248525, -111.9287734 33.4248495, -111.9291505 33.4248141)",walk;bike,1,0,,
,265,28740194,165,166,1,7.75,1,30,800,service,8,"LINESTRING (-111.9286547 33.4248525, -111.9285714 33.4248545)",walk;bike,1,0,,
,266,28740194,166,165,1,7.75,1,30,800,service,8,"LINESTRING (-111.9285714 33.4248545, -111.9286547 33.4248525)",walk;bike,1,0,,
,267,28740194,166,167,1,20.92,1,30,800,service,8,"LINESTRING (-111.9285714 33.4248545, -111.9284802 33.4248568, -111.9283464 33.4248585)",walk;bike,1,0,,
,268,28740194,167,166,1,20.92,1,30,800,service,8,"LINESTRING (-111.9283464 33.4248585, -111.9284802 33.4248568, -111.9285714 33.4248545)",walk;bike,1,0,,
,269,28740194,167,168,1,6.77,1,30,800,service,8,"LINESTRING (-111.9283464 33.4248585, -111.9282737 33.4248556)",walk;bike,1,0,,
,270,28740194,168,167,1,6.77,1,30,800,service,8,"LINESTRING (-111.9282737 33.4248556, -111.9283464 33.4248585)",walk;bike,1,0,,
,271,28740195,61,169,1,8.7,1,30,800,service,8,"LINESTRING (-111.9292543 33.4249537, -111.9293479 33.4249515)",walk;bike,1,0,,
,272,28740195,169,61,1,8.7,1,30,800,service,8,"LINESTRING (-111.9293479 33.4249515, -111.9292543 33.4249537)",walk;bike,1,0,,
,273,28740195,169,170,1,4.07,1,30,800,service,8,"LINESTRING (-111.9293479 33.4249515, -111.9293917 33.4249528)",walk;bike,1,0,,
,274,28740195,170,169,1,4.07,1,30,800,service,8,"LINESTRING (-111.9293917 33.4249528, -111.9293479 33.4249515)",walk;bike,1,0,,
,275,28740195,170,171,1,71.52,1,30,800,service,8,"LINESTRING (-111.9293917 33.4249528, -111.9301610 33.4249506)",walk;bike,1,0,,
,276,28740195,171,170,1,71.52,1,30,800,service,8,"LINESTRING (-111.9301610 33.4249506, -111.9293917 33.4249528)",walk;bike,1,0,,
,277,28740195,171,172,1,34.06,1,30,800,service,8,"LINESTRING (-111.9301610 33.4249506, -111.9303360 33.4250266, -111.9304049 33.4250516, -111.9304942 33.4250767)",walk;bike,1,0,,
,278,28740195,172,171,1,34.06,1,30,800,service,8,"LINESTRING (-111.9304942 33.4250767, -111.9304049 33.4250516, -111.9303360 33.4250266, -111.9301610 33.4249506)",walk;bike,1,0,,
,279,28740195,172,173,1,115.47,1,30,800,service,8,"LINESTRING (-111.9304942 33.4250767, -111.9306441 33.4251066, -111.9307763 33.4251250, -111.9309073 33.4251356, -111.9310722 33.4251354, -111.9312472 33.4251216, -111.9314385 33.4250894, -111.9315680 33.4250554, -111.9317017 33.4249967)",walk;bike,1,0,,
,280,28740195,173,172,1,115.47,1,30,800,service,8,"LINESTRING (-111.9317017 33.4249967, -111.9315680 33.4250554, -111.9314385 33.4250894, -111.9312472 33.4251216, -111.9310722 33.4251354, -111.9309073 33.4251356, -111.9307763 33.4251250, -111.9306441 33.4251066, -111.9304942 33.4250767)",walk;bike,1,0,,
,281,28740195,173,174,1,50.35,1,30,800,service,8,"LINESTRING (-111.9317017 33.4249967, -111.9318509 33.4249035, -111.9319539 33.4247746, -111.9319973 33.4247021, -111.9320208 33.4246435)",walk;bike,1,0,,
